id,city,institution,money,dropoff_day,email,wallet_recovery,wallet_totalrecovery,male,age40,computer,coworkers,other_bystanders,security_cam,security_guard,english,understood_situation,busy,hotel,bank,cultural,public,postal,name_owner,record,o_male,o_age40,o_computer,o_coworkers,o_other_bystanders,o_employees_handle,o_security_cam,o_security_guard,o_english,o_understood_situation,o_busy,revisit_day,r_employees_handle,r_hnsty_nocontact,r_hnsty_takeaway,r_knwres,keymissing,cardmissing,notemissing,moneymissing,wcovermissing,wavialabel,rice,cis
28_001,Chengdu,Hotel,Money,28Aug2019,0,100,100,1,smaller than 40,1,1,,,0,1,4,4,1,0,0,0,0,Li Qiang,1,1,smaller than 40,1,1,0,3 or more,1,0,1,5,1,05Sep2019,2,0,0,0,0,0,0,0,0,0,50.99,4.02
28_002,Chengdu,Cultural Attractions,No Money,28Aug2019,0,100,100,1,smaller than 40,1,0,1,,,0,5,6,0,0,1,0,0,Chang Wei,0,,,,,,,1,0,,,,05Sep2019,2,3,0,0,0,0,0,,0,0,50.99,4.02
28_003,Chengdu,Public Place,No Money,28Aug2019,0,100,100,1,smaller than 40,1,0,0,,0,0,6,3,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,05Sep2019,1,2,3,0,0,0,0,,0,0,50.99,4.02
28_004,Chengdu,Public Place,Money,28Aug2019,100,100,100,1,smaller than 40,1,1,1,1,1,1,6,2,0,0,0,1,0,Chang Wei,1,1,smaller than 40,1,1,0,3 or more,1,0,1,6,0,05Sep2019,2,0,6,0,0,0,0,0,0,0,50.99,4.02
28_005,Chengdu,Cultural Attractions,Money,28Aug2019,0,100,100,0,smaller than 40,1,1,1,,0,0,5,5,0,0,1,0,0,Wang Lei,1,0,smaller than 40,1,1,0,2,1,0,0,6,4,05Sep2019,2,1,3,1,0,0,0,0,0,0,50.99,4.02
28_006,Chengdu,Postal Office,No Money,28Aug2019,0,100,100,1,smaller than 40,0,0,1,,0,0,3,5,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,05Sep2019,1,3,6,0,0,0,0,,0,0,50.99,4.02
28_007,Chengdu,Public Place,Money,28Aug2019,0,100,0,0,smaller than 40,1,1,1,,,0,6,4,0,0,0,1,0,Chang Wei,1,0,smaller than 40,1,1,1,3 or more,1,0,0,6,3,05Sep2019,,,,,0,0,0,1,0,0,50.99,4.02
28_008,Chengdu,Postal Office,No Money,28Aug2019,0,100,100,0,smaller than 40,1,1,1,,,0,4,4,0,0,0,0,1,Wang Lei,0,,,,,,,1,0,,,,05Sep2019,2,3,3,0,0,0,0,,0,0,50.99,4.02
28_009,Chengdu,Hotel,No Money,28Aug2019,0,100,100,0,smaller than 40,1,0,1,,,0,6,0,1,0,0,0,0,Li Qiang,1,0,smaller than 40,1,0,1,1,1,0,0,6,1,05Sep2019,1,0,6,0,0,0,0,,0,0,50.99,4.02
28_010,Chengdu,Bank,Money,29Aug2019,100,100,100,0,smaller than 40,0,1,1,1,1,0,6,5,0,1,0,0,0,Chang Wei,0,,,,,,,1,0,,,,05Sep2019,2,3,6,0,0,0,0,0,0,0,50.99,4.02
28_011,Chengdu,Public Place,Money,29Aug2019,0,100,100,1,smaller than 40,1,0,1,1,1,0,6,4,0,0,0,1,0,Li Qiang,1,1,smaller than 40,1,1,0,2,1,0,0,6,0,05Sep2019,2,,,0,0,0,0,0,0,0,50.99,4.02
28_012,Chengdu,Public Place,No Money,29Aug2019,100,0,0,0,40+,1,1,1,,,0,6,6,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,05Sep2019,3 or more,6,6,0,1,1,1,,1,0,50.99,4.02
28_013,Chengdu,Bank,No Money,29Aug2019,0,100,100,0,smaller than 40,0,0,1,1,,1,6,2,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,05Sep2019,2,6,,0,0,0,0,,0,0,50.99,4.02
28_014,Chengdu,Bank,Money,29Aug2019,0,100,100,1,smaller than 40,0,1,0,1,,0,6,3,0,1,0,0,0,Wang Lei,1,1,smaller than 40,,1,0,1,1,0,0,6,0,05Sep2019,9,0,6,0,0,0,0,0,0,0,50.99,4.02
28_015,Chengdu,Bank,Money,29Aug2019,0,100,100,0,smaller than 40,1,1,,1,1,0,5,5,0,1,0,0,0,Chang Wei,0,,,,,,,1,0,,,,05Sep2019,2,5,6,0,0,0,0,0,0,0,50.99,4.02
28_016,Chengdu,Cultural Attractions,No Money,29Aug2019,100,100,100,0,smaller than 40,1,1,1,,0,0,5,2,0,0,1,0,0,Chang Wei,1,0,smaller than 40,1,1,1,3 or more,1,0,0,6,0,05Sep2019,3 or more,3,6,0,0,0,0,,0,0,50.99,4.02
28_017,Chengdu,Bank,No Money,29Aug2019,0,100,100,0,smaller than 40,1,1,1,1,1,0,0,6,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,05Sep2019,,,,,0,0,0,,0,0,50.99,4.02
28_018,Chengdu,Hotel,Money,29Aug2019,0,100,100,0,smaller than 40,1,0,1,,,1,6,4,1,0,0,0,0,Wang Lei,1,0,smaller than 40,1,0,1,1,1,0,1,6,0,05Sep2019,9,6,6,0,0,0,0,0,0,0,50.99,4.02
28_019,Chengdu,Postal Office,Money,29Aug2019,0,100,0,0,smaller than 40,1,1,1,,0,0,5,5,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,05Sep2019,2,1,3,0,0,0,0,1,0,0,50.99,4.02
28_020,Chengdu,Bank,No Money,30Aug2019,0,100,100,0,smaller than 40,1,1,,1,1,0,6,6,0,1,0,0,0,Chang Wei,1,0,smaller than 40,0,1,0,3 or more,1,0,1,6,0,09Sep2019,2,3,3,0,0,0,0,,0,0,50.99,4.02
28_021,Chengdu,Public Place,No Money,30Aug2019,0,100,100,1,smaller than 40,1,1,1,,0,0,6,6,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,09Sep2019,9,6,0,0,0,0,0,,0,0,50.99,4.02
28_022,Chengdu,Postal Office,Money,30Aug2019,0,100,100,1,smaller than 40,1,0,0,,0,0,5,3,0,0,0,0,1,Chang Wei,1,1,smaller than 40,1,0,0,1,,0,0,3,1,09Sep2019,9,6,6,0,0,0,0,0,0,0,50.99,4.02
28_023,Chengdu,Cultural Attractions,Money,30Aug2019,0,100,100,1,smaller than 40,1,1,1,,1,0,5,5,0,0,1,0,0,Wang Lei,1,1,smaller than 40,1,1,1,2,1,1,0,6,4,09Sep2019,3 or more,6,0,0,0,0,0,0,0,0,50.99,4.02
28_024,Chengdu,Postal Office,No Money,30Aug2019,0,100,100,0,40+,1,1,1,,0,0,6,5,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,09Sep2019,2,0,0,0,0,0,0,,0,0,50.99,4.02
28_025,Chengdu,Postal Office,Money,30Aug2019,0,100,0,1,40+,1,1,0,,0,0,5,3,0,0,0,0,1,Chang Wei,0,,,,,,,1,0,,,,09Sep2019,9,3,6,0,0,0,0,1,0,0,50.99,4.02
28_026,Chengdu,Bank,No Money,30Aug2019,100,100,100,0,smaller than 40,0,1,1,1,1,1,6,5,0,1,0,0,0,Wang Lei,1,0,smaller than 40,,,1,9,1,0,,6,0,09Sep2019,1,0,6,0,0,0,0,,0,0,50.99,4.02
28_027,Chengdu,Postal Office,Money,30Aug2019,0,100,100,0,smaller than 40,1,1,1,,,0,5,5,0,0,0,0,1,Li Qiang,1,0,smaller than 40,1,1,1,2,1,0,0,6,3,09Sep2019,9,3,6,0,0,0,0,0,0,0,50.99,4.02
28_028,Chengdu,Public Place,No Money,30Aug2019,0,0,0,0,smaller than 40,1,1,1,,1,0,6,6,0,0,0,1,0,Li Qiang,0,,,,,,,1,0,,,,09Sep2019,2,2,6,0,1,1,1,,1,0,50.99,4.02
28_029,Chengdu,Bank,No Money,30Aug2019,100,100,100,1,smaller than 40,1,1,1,1,1,0,5,6,0,1,0,0,0,Chang Wei,0,,,,,,,1,0,,,,09Sep2019,3 or more,0,6,0,0,0,0,,0,0,50.99,4.02
28_030,Chengdu,Cultural Attractions,Money,30Aug2019,0,100,100,1,smaller than 40,1,0,1,,0,0,6,2,0,0,1,0,0,Wang Lei,1,1,smaller than 40,1,0,1,1,1,0,0,6,0,09Sep2019,1,3,0,0,0,0,0,0,0,0,50.99,4.02
28_031,Chengdu,Postal Office,No Money,02Sep2019,0,100,100,1,smaller than 40,0,0,1,1,1,0,6,4,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,09Sep2019,1,0,6,0,0,0,0,,0,0,50.99,4.02
28₋032,Chengdu,Postal Office,Money,02Sep2019,0,100,0,1,smaller than 40,0,1,0,,0,0,6,5,0,0,0,0,1,Wang Lei,1,1,40+,0,1,0,2,1,0,0,6,0,09Sep2019,,,,,0,1,1,0,0,0,50.99,4.02
28₋033,Chengdu,Hotel,Money,02Sep2019,0,100,100,1,smaller than 40,1,1,1,1,1,0,6,5,1,0,0,0,0,Chang Wei,0,,,,,,,1,0,,,,09Sep2019,2,6,6,0,0,0,0,0,0,0,50.99,4.02
28₋034,Chengdu,Cultural Attractions,No Money,02Sep2019,0,100,100,1,smaller than 40,1,1,1,1,,1,6,6,0,0,1,0,0,Chang Wei,1,1,40+,1,1,1,3 or more,1,0,1,6,0,09Sep2019,2,5,6,0,0,0,0,,0,0,50.99,4.02
28₋035,Chengdu,Bank,Money,02Sep2019,100,100,100,1,smaller than 40,1,1,1,1,1,1,6,6,0,1,0,0,0,Wang Lei,0,,,,,,,1,0,,,,09Sep2019,1,,,0,0,0,0,0,0,0,50.99,4.02
28₋036,Chengdu,Hotel,No Money,02Sep2019,100,100,100,0,smaller than 40,1,0,0,,,0,6,2,1,0,0,0,0,Li Qiang,1,0,smaller than 40,1,0,0,1,1,0,0,6,0,09Sep2019,3 or more,3,0,0,0,0,0,,0,0,50.99,4.02
28₋037,Chengdu,Public Place,Money,02Sep2019,100,100,100,1,smaller than 40,1,1,0,,,1,6,6,0,0,0,1,0,Wang Lei,1,1,40+,,0,0,9,1,0,1,6,0,09Sep2019,3 or more,0,5,0,0,0,0,0,0,0,50.99,4.02
28₋038,Chengdu,Hotel,No Money,02Sep2019,0,100,0,1,smaller than 40,1,1,1,1,,1,6,4,1,0,0,0,0,Chang Wei,0,,,,,,,1,0,,,,09Sep2019,2,0,6,0,0,1,0,,0,0,50.99,4.02
28₋039,Chengdu,Cultural Attractions,No Money,02Sep2019,100,100,100,0,smaller than 40,0,0,1,,0,0,4,5,0,0,1,0,0,Li Qiang,1,0,smaller than 40,1,0,1,1,1,0,0,6,1,09Sep2019,1,0,0,0,0,0,0,,0,0,50.99,4.02
28₋040,Chengdu,Hotel,Money,02Sep2019,0,100,100,0,smaller than 40,1,0,1,1,,0,5,5,1,0,0,0,0,Chang Wei,0,,,,,,,1,0,,,,09Sep2019,2,,6,0,0,0,0,0,0,0,50.99,4.02
28₋041,Chengdu,Bank,No Money,02Sep2019,0,100,100,1,40+,0,0,1,1,,0,6,6,0,1,0,0,0,Li Qiang,1,1,40+,1,0,1,1,1,0,0,6,6,09Sep2019,2,3,6,0,0,0,0,,0,0,50.99,4.02
28₋042,Chengdu,Cultural Attractions,Money,02Sep2019,100,100,100,0,smaller than 40,1,0,1,,0,0,0,3,0,0,1,0,0,Wang Lei,0,,,,,,,0,0,,,,09Sep2019,1,0,6,0,0,0,0,0,0,0,50.99,4.02
28₋043,Chengdu,Cultural Attractions,Money,04Sep2019,0,100,100,0,smaller than 40,1,1,1,,,0,6,6,0,0,1,0,0,Chang Wei,1,0,smaller than 40,1,1,1,2,1,0,0,6,6,11Sep2019,9,0,6,0,0,0,0,0,0,0,50.99,4.02
28₋044,Chengdu,Hotel,No Money,04Sep2019,0,100,100,0,40+,1,0,0,,0,0,6,3,1,0,0,0,0,Wang Lei,0,,,,,,,1,0,,,,11Sep2019,2,3,6,0,0,0,0,,0,0,50.99,4.02
28₋045,Chengdu,Public Place,No Money,04Sep2019,0,100,100,0,smaller than 40,1,1,1,1,1,1,6,4,0,0,0,1,0,Li Qiang,0,,,,,,,1,0,,,,11Sep2019,2,0,6,1,0,0,0,,0,0,50.99,4.02
28₋046,Chengdu,Hotel,Money,04Sep2019,100,100,100,0,smaller than 40,1,1,1,,1,0,6,4,1,0,0,0,0,Wang Lei,1,0,smaller than 40,1,1,1,3 or more,1,0,0,6,3,11Sep2019,3 or more,,,0,0,0,0,0,0,0,50.99,4.02
28₋047,Chengdu,Cultural Attractions,Money,04Sep2019,100,100,100,0,smaller than 40,1,1,1,,0,1,6,4,0,0,1,0,0,Li Qiang,1,0,smaller than 40,1,1,0,2,1,0,1,6,1,11Sep2019,2,2,6,0,0,0,0,0,0,0,50.99,4.02
28₋048,Chengdu,Public Place,No Money,04Sep2019,0,100,100,1,smaller than 40,1,1,1,1,0,0,6,2,0,0,0,1,0,Chang Wei,0,,,,,,,1,0,,,,11Sep2019,9,0,0,0,0,0,0,,0,0,50.99,4.02
571_001,Hangzhou,Bank,No Money,29Aug2019,100,100,100,0,smaller than 40,1,1,1,1,1,0,2,1,0,1,0,0,0,Li Qiang,1,0,smaller than 40,1,0,0,2,1,0,0,4,0,05Sep2019,3 or more,0,6,0,0,0,0,,0,0,83.13,4.45
571_002,Hangzhou,Bank,No Money,29Aug2019,100,100,100,0,smaller than 40,0,1,1,1,1,0,3,2,0,1,0,0,0,Li Qiang,1,0,smaller than 40,0,1,0,1,1,0,0,5,1,05Sep2019,1,4,6,0,0,0,0,,0,0,83.13,4.45
571_003,Hangzhou,Bank,No Money,29Aug2019,0,100,100,1,smaller than 40,0,1,1,1,1,0,2,1,0,1,0,0,0,Wang Lei,0,,,,,,,1,0,,,,05Sep2019,3 or more,5,5,0,0,0,0,,0,0,83.13,4.45
571_004,Hangzhou,Bank,Money,29Aug2019,100,100,100,1,smaller than 40,,1,1,1,1,0,3,1,0,1,0,0,0,Chang Wei,1,1,smaller than 40,0,1,0,2,1,0,1,5,1,05Sep2019,2,1,1,0,0,0,0,0,0,0,83.13,4.45
571_005,Hangzhou,Bank,Money,29Aug2019,100,100,0,1,smaller than 40,0,1,1,1,1,0,4,2,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,05Sep2019,1,6,6,0,0,1,0,0,0,0,83.13,4.45
571_006,Hangzhou,Bank,No Money,29Aug2019,100,100,100,0,40+,0,1,1,1,1,0,2,1,0,1,0,0,0,Li Qiang,1,0,smaller than 40,0,1,0,3 or more,1,0,0,4,1,05Sep2019,2,3,6,0,0,0,0,,0,0,83.13,4.45
571_007,Hangzhou,Bank,No Money,29Aug2019,0,100,100,1,smaller than 40,,1,1,1,1,1,4,0,0,1,0,0,0,Wang Lei,0,,,,,,,1,0,,,,05Sep2019,,,,,0,0,0,,0,0,83.13,4.45
571_008,Hangzhou,Bank,Money,29Aug2019,100,100,0,0,smaller than 40,0,1,1,1,1,0,2,5,0,1,0,0,0,Chang Wei,0,,,,,,,1,0,,,,05Sep2019,2,3,6,0,0,0,0,1,0,0,83.13,4.45
571_009,Hangzhou,Cultural Attractions,Money,29Aug2019,100,100,100,0,40+,0,0,0,,0,0,1,2,0,0,1,0,0,Wang Lei,1,0,40+,0,0,0,2,1,0,0,3,1,05Sep2019,3 or more,0,0,0,0,0,0,0,0,0,83.13,4.45
571_010,Hangzhou,Cultural Attractions,No Money,29Aug2019,0,100,100,1,40+,0,0,0,1,0,0,1,1,0,0,1,0,0,Chang Wei,1,1,40+,0,0,0,1,1,0,0,3,0,05Sep2019,2,0,0,0,0,0,0,,0,0,83.13,4.45
571_011,Hangzhou,Cultural Attractions,Money,29Aug2019,100,100,100,1,40+,0,1,0,1,0,0,1,5,0,0,1,0,0,Chang Wei,0,,,,,,,1,0,,,,05Sep2019,1,0,0,0,0,0,0,0,0,0,83.13,4.45
571_012,Hangzhou,Cultural Attractions,Money,29Aug2019,0,100,0,0,40+,,0,0,1,0,0,1,0,0,0,1,0,0,Wang Lei,1,0,40+,0,0,0,1,1,0,0,3,0,05Sep2019,1,5,5,0,0,0,0,1,0,0,83.13,4.45
571_013,Hangzhou,Cultural Attractions,No Money,30Aug2019,0,100,100,1,40+,0,1,1,,1,0,5,1,0,0,1,0,0,Chang Wei,0,,,,,,,1,0,,,,06Sep2019,3 or more,0,0,0,0,0,0,,0,0,83.13,4.45
571_014,Hangzhou,Cultural Attractions,Money,30Aug2019,0,100,0,0,40+,0,1,1,,0,0,4,1,0,0,1,0,0,Chang Wei,1,0,40+,0,0,0,2,1,0,0,4,1,06Sep2019,3 or more,0,0,0,1,0,0,0,0,0,83.13,4.45
571_015,Hangzhou,Cultural Attractions,No Money,30Aug2019,0,100,100,1,smaller than 40,1,0,0,,0,0,2,1,0,0,1,0,0,Li Qiang,0,,,,,,,1,0,,,,06Sep2019,3 or more,3,3,0,0,0,0,,0,0,83.13,4.45
571_016,Hangzhou,Cultural Attractions,Money,30Aug2019,0,100,100,1,smaller than 40,1,1,1,,0,0,3,1,0,0,1,0,0,Wang Lei,1,1,smaller than 40,1,0,0,1,1,0,0,4,0,06Sep2019,1,0,0,0,0,0,0,0,0,0,83.13,4.45
571_017,Hangzhou,Hotel,No Money,30Aug2019,0,0,0,0,smaller than 40,1,1,1,,0,0,4,6,1,0,0,0,0,Li Qiang,0,,,,,,,1,0,,,,06Sep2019,9,0,5,0,1,1,1,,1,0,83.13,4.45
571_018,Hangzhou,Hotel,Money,30Aug2019,100,100,100,0,smaller than 40,1,1,1,,1,0,6,6,1,0,0,0,0,Chang Wei,1,0,smaller than 40,1,1,0,2,1,0,0,4,2,06Sep2019,1,5,6,0,0,0,0,0,0,0,83.13,4.45
571_019,Hangzhou,Hotel,Money,30Aug2019,100,100,100,0,smaller than 40,1,1,1,,,0,3,5,1,0,0,0,0,Chang Wei,1,0,smaller than 40,1,1,0,1,1,0,1,6,5,06Sep2019,3 or more,0,0,0,0,0,0,0,0,0,83.13,4.45
571_020,Hangzhou,Hotel,No Money,30Aug2019,0,100,100,0,smaller than 40,1,1,1,,,0,4,6,1,0,0,0,0,Wang Lei,1,0,smaller than 40,1,0,1,1,1,0,0,5,6,06Sep2019,2,1,5,0,0,0,0,,0,0,83.13,4.45
571_021,Hangzhou,Hotel,No Money,30Aug2019,0,100,100,1,smaller than 40,1,1,0,,0,0,6,1,1,0,0,0,0,Wang Lei,1,1,smaller than 40,1,1,0,3 or more,1,0,0,5,3,06Sep2019,9,2,5,1,0,0,0,,0,0,83.13,4.45
571_022,Hangzhou,Hotel,Money,30Aug2019,0,100,0,1,smaller than 40,1,1,1,,0,1,6,3,1,0,0,0,0,Li Qiang,1,1,smaller than 40,1,1,1,2,1,0,0,4,4,06Sep2019,2,3,3,0,0,0,0,1,0,0,83.13,4.45
571_023,Hangzhou,Hotel,Money,30Aug2019,0,100,100,0,smaller than 40,1,1,0,1,0,0,6,2,1,0,0,0,0,Li Qiang,1,0,smaller than 40,1,1,0,3 or more,1,0,0,4,0,06Sep2019,9,4,6,0,0,0,0,0,0,0,83.13,4.45
571_024,Hangzhou,Postal Office,No Money,30Aug2019,0,100,100,0,40+,1,1,0,,0,0,3,0,0,0,0,0,1,Wang Lei,0,,,,,,,1,0,,,,06Sep2019,1,0,6,0,0,0,0,,0,0,83.13,4.45
571_025,Hangzhou,Postal Office,No Money,29Aug2019,0,0,0,0,smaller than 40,1,1,0,,1,0,2,1,0,0,0,0,1,Chang Wei,1,0,smaller than 40,1,0,0,3 or more,1,0,0,4,0,05Sep2019,9,3,6,0,1,1,1,,1,0,83.13,4.45
571_026,Hangzhou,Postal Office,No Money,30Aug2019,0,0,0,0,smaller than 40,1,1,1,1,0,0,2,2,0,0,0,0,1,Wang Lei,0,,,,,,,1,0,,,,06Sep2019,9,1,2,0,1,1,1,,1,0,83.13,4.45
571_027,Hangzhou,Postal Office,Money,30Aug2019,100,100,100,0,smaller than 40,0,1,1,1,0,0,1,0,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,06Sep2019,3 or more,3,6,0,0,0,0,0,0,0,83.13,4.45
571_028,Hangzhou,Postal Office,Money,30Aug2019,0,100,100,0,smaller than 40,1,1,1,1,0,0,1,2,0,0,0,0,1,Li Qiang,1,0,40+,1,1,1,2,1,0,0,4,2,06Sep2019,2,6,6,1,0,0,0,0,0,0,83.13,4.45
571_029,Hangzhou,Postal Office,Money,30Aug2019,0,100,100,0,40+,1,1,1,1,0,0,2,2,0,0,0,0,1,Chang Wei,1,0,40+,1,1,0,2,1,0,0,4,2,06Sep2019,3 or more,3,6,0,0,0,0,0,0,0,83.13,4.45
571_030,Hangzhou,Postal Office,No Money,30Aug2019,100,100,100,0,smaller than 40,1,1,1,1,0,0,1,1,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,06Sep2019,3 or more,3,3,0,0,0,0,,0,0,83.13,4.45
571_031,Hangzhou,Public Place,No Money,30Aug2019,100,100,100,0,smaller than 40,1,1,1,1,1,0,4,1,0,0,0,1,0,Chang Wei,0,,,,,,,1,0,,,,06Sep2019,3 or more,3,5,1,0,0,0,,0,0,83.13,4.45
571_032,Hangzhou,Public Place,Money,30Aug2019,0,100,100,0,smaller than 40,0,1,0,0,0,0,0,1,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,06Sep2019,3 or more,4,4,0,0,0,0,0,0,0,83.13,4.45
571_033,Hangzhou,Public Place,No Money,30Aug2019,0,0,0,0,smaller than 40,1,1,1,,1,0,1,1,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,06Sep2019,9,0,6,0,1,1,1,,1,0,83.13,4.45
571_034,Hangzhou,Public Place,Money,30Aug2019,0,100,0,0,40+,0,1,0,,0,0,4,4,0,0,0,1,0,Li Qiang,0,,,,,,,1,0,,,,06Sep2019,2,6,6,0,0,0,0,1,0,0,83.13,4.45
571_035,Hangzhou,Public Place,No Money,30Aug2019,0,100,100,0,smaller than 40,0,1,1,1,1,0,5,4,0,0,0,1,0,Wang Lei,1,0,smaller than 40,0,0,1,2,1,1,0,4,3,06Sep2019,9,0,1,0,0,0,0,,0,0,83.13,4.45
571_036,Hangzhou,Public Place,No Money,30Aug2019,0,100,100,1,smaller than 40,1,1,1,1,1,0,5,4,0,0,0,1,0,Li Qiang,0,,,,,,,,0,,,,06Sep2019,9,3,6,0,0,0,0,,0,0,83.13,4.45
571_037,Hangzhou,Public Place,Money,30Aug2019,0,0,0,1,smaller than 40,1,0,0,,0,0,6,3,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,06Sep2019,9,0,0,0,1,1,1,1,1,0,83.13,4.45
571_038,Hangzhou,Public Place,Money,30Aug2019,0,100,0,1,40+,1,1,1,1,1,0,4,1,0,0,0,1,0,Chang Wei,0,,,,,,,1,0,,,,06Sep2019,9,6,6,0,1,0,0,0,0,0,83.13,4.45
21_001,Shanghai,Hotel,Money,21Aug2019,100,100,100,1,smaller than 40,1,0,1,,0,0,5,1,1,0,0,0,0,Chang Wei,0,,,,,,,1,0,,,,28Aug2019,2,6,6,0,0,0,0,0,0,0,87.55,4.26
21_002,Shanghai,Hotel,No Money,22Aug2019,0,100,100,0,smaller than 40,1,1,1,,1,0,3,1,1,0,0,0,0,Chang Wei,1,0,smaller than 40,1,0,0,1,1,0,0,6,0,29Aug2019,1,0,,0,0,0,0,,0,0,87.55,4.26
21_003,Shanghai,Hotel,Money,21Aug2019,0,0,0,0,smaller than 40,1,1,1,,0,0,3,4,1,0,0,0,0,Wang Lei,0,,,,,,,1,0,,,,28Aug2019,9,6,6,0,1,1,1,1,1,0,87.55,4.26
21_004,Shanghai,Hotel,Money,21Aug2019,100,100,100,0,40+,1,1,1,,0,0,2,2,1,0,0,0,0,Li Qiang,1,0,smaller than 40,1,1,0,1,1,0,0,4,3,28Aug2019,1,,,0,0,0,0,0,0,0,87.55,4.26
21_005,Shanghai,Hotel,No Money,21Aug2019,0,0,0,0,smaller than 40,1,1,1,,,0,3,2,1,0,0,0,0,Chang Wei,1,0,smaller than 40,1,0,0,2,1,0,0,3,2,28Aug2019,9,3,6,0,1,1,1,,1,0,87.55,4.26
21_006,Shanghai,Hotel,Money,21Aug2019,0,0,0,1,smaller than 40,1,1,1,,1,1,5,6,1,0,0,0,0,Chang Wei,1,1,smaller than 40,1,1,0,2,1,1,1,6,0,28Aug2019,9,,6,0,1,1,1,1,1,0,87.55,4.26
21_007,Shanghai,Hotel,Money,21Aug2019,0,0,0,1,smaller than 40,0,1,1,1,1,1,6,1,1,0,0,0,0,Chang Wei,0,,,,,,,1,0,,,,28Aug2019,9,,6,0,1,1,1,1,1,0,87.55,4.26
21_008,Shanghai,Hotel,Money,21Aug2019,100,100,100,0,smaller than 40,1,0,1,1,0,0,4,5,1,0,0,0,0,Li Qiang,1,0,smaller than 40,1,0,1,2,1,0,0,4,5,28Aug2019,1,,,0,0,0,0,0,0,0,87.55,4.26
21_009,Shanghai,Hotel,No Money,22Aug2019,0,100,100,1,smaller than 40,1,1,1,1,1,1,5,1,1,0,0,0,0,Li Qiang,1,1,smaller than 40,0,1,0,2,1,0,1,5,2,29Aug2019,3 or more,,,0,0,0,0,,0,0,87.55,4.26
21_010,Shanghai,Hotel,Money,21Aug2019,100,100,0,1,smaller than 40,1,0,0,,0,1,5,3,1,0,0,0,0,Li Qiang,1,1,smaller than 40,1,0,0,2,1,0,1,5,0,28Aug2019,2,4,6,0,1,0,0,0,0,0,87.55,4.26
21_011,Shanghai,Hotel,Money,21Aug2019,0,100,100,1,smaller than 40,1,0,1,,,0,5,4,1,0,0,0,0,Wang Lei,1,1,smaller than 40,1,0,1,2,1,0,0,5,3,28Aug2019,3 or more,4,2,0,0,0,0,0,0,0,87.55,4.26
21_012,Shanghai,Hotel,No Money,21Aug2019,100,100,100,0,smaller than 40,1,1,1,,0,0,5,5,1,0,0,0,0,Li Qiang,0,,,,,,,1,0,,,,28Aug2019,1,2,,0,0,0,0,,0,0,87.55,4.26
21_013,Shanghai,Public Place,Money,20Aug2019,0,0,0,1,smaller than 40,1,1,1,1,1,0,6,3,0,0,0,1,0,Li Qiang,0,,,,,,,1,0,,,,28Aug2019,,,,,1,1,1,1,1,1,87.55,4.26
21_014,Shanghai,Public Place,No Money,23Aug2019,0,0,0,0,40+,1,1,1,1,1,0,1,1,0,0,0,1,0,Chang Wei,1,0,40+,1,,0,2,1,0,0,4,1,30Aug2019,,,,,1,1,1,,1,0,87.55,4.26
